@relation train

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute class {0,1,2,3,4,5}

@data
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.480988,0.748682,0.267757,0.313536,0.134198,0
0.068573,-0.087108,0.470349,-0.099617,0.17234,-0.224934,0.635431,0.544582,0.500624,-0.423436,0
0.117948,-0.29909,0.473906,-0.204438,0.082961,-0.640182,0.408929,0.522992,0.313536,-0.667637,0
0.167323,0.117022,0.047137,-0.174809,0.261718,0.356414,0.333428,-0.008582,-0.216549,0.289565,0
0.15498,-0.040001,0.363657,1.200934,0.261718,-0.515608,0.220177,2.008426,0.812439,-0.456503,0
0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.273364,0.55993,0.915028,0.282354,0.054876,0
0.031541,-0.118513,0.374326,-0.066706,0.261718,-0.474083,-0.119577,0.327207,0.438262,-0.250529,0
1.37702,-0.063555,0.349432,0.40572,0.17234,-0.349509,0.182426,0.063799,-0.43482,-0.296218,0
0.080916,-0.244132,0.45968,0.426726,0.261718,1.768258,0.484429,-1.929329,-1.650897,1.417817,0
0.438888,-0.047852,0.388552,0.873551,-1.078955,-1.013906,0.031425,0.67418,-1.058449,-0.822449,0
-0.017834,-0.055704,0.23207,0.604621,-0.989576,1.35301,0.899684,0.67816,0.562987,0.797665,0
0.068573,-0.197025,0.032912,0.615571,0.082961,-0.266459,0.182426,-0.254478,-0.87136,-0.198897,0
-3.498799,0.438921,-0.052442,-5.440122,-0.453307,0.397939,0.371178,-0.189437,-0.060642,0.268191,0
0.229043,-1.044953,0.349432,0.84243,0.261718,1.311485,0.069175,0.610284,0.157628,1.309489,0
-0.079554,0.313302,0.139604,0.295528,0.261718,0.190314,0.55993,0.521866,0.001721,-0.024484,0
0.241386,-0.322644,0.310311,0.49055,0.261718,0.231839,0.106925,0.127539,-0.123005,0.268842,0
0.229043,-1.044953,0.349432,0.84243,0.261718,-0.01731,-0.270579,1.688305,0.469443,0.264659,0
0.438888,-0.047852,0.388552,0.873551,-1.078955,-0.01731,0.031425,0.988088,0.344717,0.081819,0
0.130292,0.077766,-0.045329,0.285383,-0.095795,0.397939,0.937434,0.115754,0.219991,-0.027003,0
0.105604,-0.149918,0.438342,0.934659,0.261718,0.06574,0.861934,0.556697,0.126447,-0.283006,0
-0.00549,-0.220579,-3.210528,1.071885,0.261718,0.190314,0.182426,1.756472,0.313536,0.20454,0
0.15498,-0.275537,0.417003,0.813815,0.261718,0.107265,0.106925,0.820805,0.718895,0.164867,0
0.142636,-1.916434,-0.023991,-0.504341,0.261718,-0.681707,0.295677,-0.853386,-0.372457,-0.65751,0
-0.22768,0.289748,-0.006209,0.395814,0.261718,1.35301,-0.044076,-0.472844,0.282354,1.383207,0
0.192011,0.509582,0.079145,1.072093,0.261718,0.06574,0.031425,1.19628,0.344717,0.170749,0
0.130292,0.077766,-0.045329,0.285383,-0.095795,1.35301,0.446679,-0.222501,0.18881,1.080623,0
-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.647088,0.333428,0.192736,0.282354,0.521023,0
-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.474181,0.55993,-1.192786,-0.341275,1.988712,0
0.266074,0.258344,-3.210528,-0.405994,0.261718,-0.224934,0.55993,0.374406,0.219991,-0.383099,0
-0.00549,-0.660245,0.345875,-0.270589,0.261718,0.522513,0.484429,0.107696,-0.65309,0.314134,0
0.130292,-0.024299,0.246296,0.121006,0.082961,-0.224934,0.069175,0.174311,-0.528364,-0.125927,0
-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.681805,0.484429,-1.649359,-1.027268,2.220616,0
0.142636,0.069915,0.399221,0.568039,-1.168333,0.397939,0.371178,0.534505,0.937165,0.270373,0
-2.276758,0.454623,0.050694,-2.161546,-4.832837,-3.339298,-5.706639,0.635,-1.93153,-4.852695,0
0.080916,0.650903,-0.023991,0.472826,0.261718,2.183507,0.182426,-1.371,-1.183175,1.980261,0
0.056229,0.43107,-3.210528,-1.133148,0.261718,-0.764757,0.069175,-1.068877,-0.216549,-0.61586,0
-0.030178,0.305451,-3.203415,-0.130828,0.17234,-0.10036,0.257927,0.4955,-0.341275,-0.08717,0
0.15498,-0.471816,0.50947,1.205082,0.261718,0.730137,0.257927,0.925881,0.157628,0.658681,0
-3.498799,0.376111,-3.210528,-0.007,-4.922215,0.730137,-0.232828,-0.035026,-2.523978,0.953429,0
1.21655,0.156278,-0.013322,0.353593,0.17234,0.273364,0.333428,0.226189,-0.715453,0.181575,0
0.080916,-0.118513,0.445454,-0.188027,0.261718,0.314889,0.371178,1.695294,0.344717,0.198814,0
-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.72333,0.55993,-1.574357,-0.65309,2.205596,0
0.142636,0.486028,0.100483,-0.448543,0.17234,0.06574,0.484429,0.526118,0.219991,-0.083084,0
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.730137,0.635431,-0.395978,-0.185368,0.419821,0
0.130292,-0.275537,0.274747,-0.574878,0.261718,-0.01731,0.220177,-0.801779,-0.746634,-0.008064,0
0.167323,0.313302,0.168055,-0.383198,0.261718,-0.889332,0.597681,-3.151412,-3.085245,-0.975356,0
0.019197,-0.283388,0.214288,0.857677,0.261718,-0.432558,-0.044076,0.473852,0.562987,-0.247081,0
0.241386,0.23479,0.121822,1.037988,0.261718,0.771662,0.52218,0.340914,-0.278912,0.51772,0
0.056229,0.124874,0.136047,0.14974,0.17234,0.107265,0.106925,-0.057975,-0.029461,0.165012,0
-2.449572,4.835583,0.352988,0.048976,-2.419627,-2.550325,-3.290612,2.883673,-1.869167,-3.15754,0
-0.215336,0.776522,0.502357,-1.289141,-0.721442,1.311485,0.52218,0.036306,-0.185368,0.990041,0
0.327793,-2.426761,-2.324983,-1.744082,0.440474,0.771662,0.371178,0.924425,0.126447,0.612522,0
0.290762,-0.267686,0.324537,-0.396177,-1.078955,-0.432558,0.408929,-0.622498,-0.278912,-0.484398,0
0.216699,0.124874,-3.210528,-0.886924,0.261718,0.564038,0.52218,-0.480396,-0.621908,0.330034,0
-0.00549,-0.220579,-3.210528,1.071885,0.261718,1.726734,0.52218,1.384434,1.093072,1.369138,0
0.130292,0.077766,-0.045329,0.285383,-0.095795,0.314889,0.371178,0.103289,-0.091823,0.205867,0
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.515608,2.862706,0.385589,0.251173,-1.215868,0
-3.498799,0.486028,0.139604,-5.440122,-0.006417,-0.681707,0.257927,0.290609,-2.430434,-0.639488,0
1.130144,-0.087108,-0.002652,-0.479635,0.082961,-0.266459,0.069175,0.094572,-0.87136,-0.161213,0
0.117948,0.171981,0.217845,1.738109,0.261718,0.024215,-0.081827,1.523487,0.313536,0.202466,0
0.266074,0.580242,0.114709,-0.165469,0.261718,0.480988,0.408929,-0.605917,-0.216549,0.319666,0
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.764757,0.333428,0.29822,0.095265,-0.746344,0
0.105604,0.203385,-0.023991,0.995678,0.261718,-0.224934,-0.006326,0.129655,-0.497183,-0.075464,0
0.204355,0.038511,0.036468,0.655644,0.17234,-0.01731,0.220177,-0.18732,-0.715453,-0.018854,0
0.117948,0.171981,0.217845,1.738109,0.261718,0.397939,0.106925,0.705128,-0.216549,0.416047,0
-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,1.560634,0.710932,-1.472485,-0.590727,1.097463,0
0.031541,-0.118513,0.374326,-0.066706,0.261718,-0.640182,0.295677,0.696158,0.438262,-0.616872,0
-0.079554,0.313302,0.139604,0.295528,0.261718,-0.10036,0.408929,0.536311,0.157628,-0.202803,0
-0.252367,0.093469,0.239183,-0.021441,0.17234,1.809783,0.408929,-1.498754,-0.559546,1.515752,0
0.09326,-0.385453,0.352988,0.546705,0.261718,-0.183409,0.144676,0.520662,0.001721,-0.128651,0
-0.017834,-0.440412,0.267634,1.39515,0.261718,0.107265,-0.006326,-1.092001,-1.339082,0.228325,0
0.117948,0.627349,0.075589,0.831628,0.261718,0.231839,0.182426,0.904971,0.001721,0.272121,0
-0.030178,0.014957,0.264078,0.374062,0.261718,-0.474083,-0.157328,0.822533,1.342524,-0.225044,0
-0.178304,-0.189174,0.264078,-0.640492,0.17234,0.231839,0.144676,-1.605713,-1.900349,0.266479,0
-0.042522,0.140576,0.089814,0.07231,0.261718,1.43606,0.182426,-1.308172,-0.528364,1.315987,0
0.019197,0.588093,0.260522,-1.348758,0.082961,0.14879,-0.270579,-1.469106,-0.746634,0.417301,0
0.142636,0.470326,-2.958023,-0.379737,0.261718,-0.266459,0.635431,-0.024115,0.032902,-0.459999,0
0.167323,0.117022,0.047137,-0.174809,0.261718,0.605563,0.861934,-0.43277,0.126447,0.182696,0
0.117948,0.124874,0.128935,0.3837,0.17234,0.107265,0.069175,-0.057257,-0.590727,0.179321,0
-0.153617,-0.22843,0.488131,0.580183,0.261718,2.100457,-0.044076,0.025006,0.126447,2.092289,0
-2.215039,-0.29909,0.352988,0.054854,-1.704602,-0.224934,0.484429,0.07737,0.126447,-0.345451,0
-0.042522,-0.236281,-3.210528,-0.272051,0.261718,0.314889,0.295677,0.453446,0.438262,0.237957,0
0.15498,-0.251983,0.125378,-0.576698,-0.900198,-0.141884,0.635431,0.868218,0.781258,-0.334493,0
0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.141884,0.55993,-0.398191,-0.029461,-0.296965,0
0.179667,-0.330495,0.530808,-0.314183,0.082961,-0.640182,0.408929,-0.006427,0.344717,-0.671326,0
-0.06721,-0.275537,0.253409,0.371526,-1.078955,0.397939,0.069175,0.049548,-0.403638,0.446679,0
0.068573,0.289748,0.107596,1.267115,0.261718,0.730137,0.55993,0.537903,-0.341275,0.4556,0
0.031541,-2.426761,0.37077,0.77977,0.17234,0.397939,0.635431,1.033035,0.344717,0.115959,0
0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.225032,0.861934,-0.878626,-0.185368,1.565154,0
-0.06721,-0.275537,0.253409,0.371526,-1.078955,0.771662,0.257927,-0.545807,-0.777816,0.675184,0
-3.498799,0.454623,0.128935,-5.440122,-0.006417,-0.557133,0.408929,-0.386853,-0.247731,-0.597777,0
0.389513,0.556689,0.431229,-1.955514,0.082961,0.273364,0.144676,0.770733,0.219991,0.299004,0
0.09326,0.2976,-0.013322,0.1091,0.261718,0.231839,0.635431,0.036267,0.251173,-0.020397,0
0.117948,0.289748,0.392108,-1.747095,0.261718,0.024215,0.52218,0.998553,-0.154186,-0.117706,0
0.105604,-0.251983,0.466793,0.287084,0.261718,-0.266459,-0.38383,0.14276,0.251173,0.089354,0
-0.116585,-0.338346,-3.210528,-0.865829,-1.168333,0.439463,-0.081827,-0.186777,0.18881,0.561372,0
0.327793,-0.142067,0.481018,-2.171392,0.261718,0.190314,1.201687,-0.424189,-0.185368,-0.345343,0
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.231839,0.182426,-0.474455,-0.403638,0.227589,0
0.587014,0.399665,0.064919,0.116828,-1.615223,0.356414,0.220177,-0.742679,-1.151994,0.325839,0
0.15498,-0.471816,0.50947,1.205082,0.261718,1.477585,0.182426,0.226868,0.18881,1.36129,0
0.006853,0.038511,-0.376075,0.963811,-0.006417,0.273364,-0.044076,1.037015,0.469443,0.391973,0
-0.104241,-0.055704,0.299642,0.391249,0.17234,1.020811,0.484429,0.098125,0.999528,0.754676,0
0.364825,0.289748,0.235627,-0.32379,0.17234,-0.224934,-2.913108,-0.255158,0.064084,-1.872836,0
-0.054866,0.580242,0.032912,-0.016668,0.261718,-0.10036,0.408929,0.368989,0.064084,-0.184841,0
0.142636,-0.330495,0.299642,0.418282,0.17234,-0.681707,-0.081827,0.018852,-0.154186,-0.444568,0
-0.264711,-0.126364,0.235627,0.176773,0.261718,0.771662,-0.081827,-0.205726,-1.151994,0.884197,0
0.130292,0.336855,0.100483,0.382834,0.17234,0.854712,0.55993,0.183611,0.064084,0.570365,0
0.216699,-0.291239,0.349432,0.50711,0.261718,-0.266459,0.220177,0.596538,-0.123005,-0.241922,0
0.364825,0.289748,0.235627,-0.32379,0.17234,-0.474083,0.371178,0.232887,-0.029461,-0.511016,0
0.241386,0.109171,-0.127126,0.380626,0.17234,0.107265,0.333428,-0.011553,0.313536,0.031573,0
0.944986,0.132725,0.136047,0.564936,0.17234,-0.349509,0.031425,0.401121,-0.528364,-0.205757,0
-0.042522,-0.236281,-3.210528,-0.272051,0.261718,0.688613,0.106925,-0.760696,-0.310094,0.681116,0
0.142636,0.486028,0.100483,-0.448543,0.17234,-0.557133,0.408929,-0.397318,0.656532,-0.598609,0
1.21655,0.156278,-0.013322,0.353593,0.17234,0.688613,0.257927,0.146935,-0.65309,0.596645,0
0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.432558,0.484429,0.070477,0.18881,-0.528713,0
0.438888,0.289748,0.14316,-0.282494,0.261718,-0.474083,0.597681,-0.21825,0.531806,-0.615245,0
9.52396,-0.181323,0.068476,-2.809808,-2.777139,-1.470679,-2.913108,1.512653,-3.552967,-2.631876,0
0.142636,0.164129,0.200063,-0.249732,0.261718,0.06574,0.069175,-0.41751,-0.029461,0.150907,0
0.006853,-0.668096,0.477462,1.62168,0.17234,1.768258,0.371178,0.570074,-0.715453,1.497875,0
0.056229,-0.730905,0.441898,0.183695,0.261718,0.771662,0.257927,-0.080575,0.157628,0.666685,0
0.15498,0.140576,0.228514,0.766134,-1.257711,0.314889,0.52218,0.536699,-0.185368,0.114778,0
0.117948,0.289748,0.392108,-1.747095,0.261718,0.979286,0.710932,1.327256,-0.060642,0.596959,0
0.179667,0.321153,0.242739,0.045844,0.17234,0.06574,0.182426,0.327071,0.219991,0.092801,0
-0.104241,-0.079257,0.011573,0.220903,0.261718,0.730137,0.408929,-0.502976,0.095265,0.538841,0
-0.030178,-0.220579,0.242739,1.988271,0.17234,0.730137,0.408929,1.488559,0.562987,0.544193,0
0.130292,0.077766,-0.045329,0.285383,-0.095795,-0.058835,0.484429,0.552212,0.18881,-0.192158,0
0.192011,-0.251983,0.33165,0.296423,0.261718,-0.10036,0.144676,-0.076381,0.344717,-0.053331,0
0.327793,0.179832,0.157386,-0.508846,0.17234,1.851308,0.597681,-0.504063,0.375899,1.414261,0
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.14879,0.824183,-0.285718,0.064084,-0.188083,0
0.25373,0.219088,0.14316,0.720541,0.261718,-0.598658,0.220177,0.318917,-0.65309,-0.54154,0
0.266074,0.211237,0.114709,0.937882,0.261718,2.100457,0.597681,-0.058674,-0.154186,1.63118,0
0.09326,-0.102811,0.01513,-1.203774,0.082961,-0.224934,-0.044076,-1.756688,-0.840179,-0.0667,0
1.019049,0.211237,-0.155578,-0.311855,0.261718,0.522513,0.899684,0.289502,0.095265,0.080999,0
0.25373,-2.426761,0.352988,-0.05119,-0.095795,0.854712,-0.459331,-0.225356,-0.310094,1.209456,0
0.303106,-0.134216,-0.002652,-0.624558,0.261718,0.190314,0.106925,-1.658193,-1.058449,0.277884,0
-0.128929,0.383963,0.23207,1.248675,0.261718,0.314889,-0.232828,0.014716,-0.466001,0.557454,0
0.179667,-0.173471,0.121822,-1.139205,0.17234,-0.681707,-3.177361,-1.987847,-1.276719,-2.081667,0
0.080916,0.650903,-0.023991,0.472826,0.261718,1.26996,0.106925,-1.077828,-0.466001,1.21904,0
-3.498799,-0.22843,-3.210528,-0.316957,-4.922215,4.633473,-0.006326,-1.759483,-2.835793,4.391396,0
-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.730137,0.52218,-0.328878,-0.123005,0.499963,0
0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.10036,0.408929,0.276785,0.064084,-0.189204,0
-0.22768,0.289748,-0.006209,0.395814,0.261718,1.43606,0.710932,0.994243,0.718895,1.065313,0
-3.498799,0.203385,0.95402,-2.222565,-4.922215,-0.889332,0.144676,-1.433401,-1.744441,-0.770973,0
-0.091897,-0.189174,0.345875,0.235912,0.261718,-0.058835,0.371178,-0.499404,-0.060642,-0.137127,0
0.512951,-0.008597,-0.045329,-1.738144,-1.525845,0.190314,0.182426,1.073885,0.126447,0.190122,0
-0.240024,-0.424709,0.089814,1.094532,0.261718,-0.515608,0.031425,1.000339,0.469443,-0.357241,0
0.080916,0.650903,-0.023991,0.472826,0.261718,1.26996,0.597681,-0.607295,-0.278912,0.900857,0
-0.104241,-0.055704,0.299642,0.391249,0.17234,-0.183409,0.295677,-0.326976,-0.43482,-0.203827,0
0.377169,-0.079257,0.153829,-1.102952,0.261718,0.231839,-0.195078,0.922115,-0.091823,0.460651,0
0.130292,-0.314793,0.417003,1.051058,0.082961,0.522513,0.446679,0.322372,0.40708,0.331348,0
0.192011,0.509582,0.079145,1.072093,0.261718,0.647088,0.597681,0.41479,0.219991,0.381027,0
0.080916,-0.244132,0.45968,0.426726,0.261718,0.356414,0.748682,0.14177,0.251173,0.025811,0
0.130292,-0.456114,0.292529,0.202672,0.261718,0.937762,0.031425,-0.670492,-0.466001,0.965533,0
0.229043,-1.044953,0.349432,0.84243,0.261718,0.647088,0.295677,1.68081,0.469443,0.572691,0
0.130292,-1.649494,-3.210528,-2.636061,-2.419627,0.896237,0.975185,1.334401,0.001721,0.358086,0
-0.030178,-0.220579,0.242739,1.988271,0.17234,0.397939,0.220177,0.724,0.157628,0.363559,0
0.068573,-0.204876,0.424116,1.412158,0.261718,0.937762,0.446679,1.100193,0.344717,0.703141,0
0.229043,0.124874,0.182281,0.686496,0.261718,0.896237,0.786433,-0.264225,-0.559546,0.483158,0
-3.498799,-0.03215,-2.481465,-0.333876,-4.922215,2.183507,0.484429,-0.832961,-0.123005,1.800157,0
0.019197,-0.087108,0.384996,0.794958,0.261718,0.480988,0.220177,0.703788,0.438262,0.440315,0
0.15498,-0.040001,0.363657,1.200934,0.261718,1.975883,0.371178,-0.670318,-0.185368,1.678316,0
0.944986,0.132725,0.136047,0.564936,0.17234,-0.307984,0.333428,-0.119988,-0.590727,-0.334951,0
0.056229,-0.291239,0.239183,0.767954,0.17234,1.062336,0.408929,0.078806,-0.185368,0.844475,0
0.15498,-0.189174,0.246296,-1.223587,0.082961,2.225032,0.52218,1.862811,0.126447,1.806269,0
0.09326,0.148427,0.171611,0.970704,0.17234,2.64028,0.824183,-1.752164,-1.526171,1.950027,0
0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.640182,-0.044076,-1.200669,0.40708,-0.427136,0
0.179667,-0.291239,0.228514,1.550427,0.17234,0.314889,0.371178,1.748492,0.781258,0.191364,0
0.043885,-0.157769,0.328093,0.552225,0.261718,0.231839,-0.459331,0.633311,0.251173,0.623854,0
0.056229,0.124874,0.136047,0.14974,0.17234,0.397939,0.106925,-0.350682,0.126447,0.42844,0
-0.22768,0.289748,-0.006209,0.395814,0.261718,1.103861,0.295677,0.844434,0.687713,0.951307,0
-0.00549,-0.322644,0.100483,-0.519439,0.261718,-0.307984,0.069175,-0.574114,0.282354,-0.182852,0
1.130144,-0.087108,-0.002652,-0.479635,0.082961,-0.058835,-0.006326,0.188678,-0.964905,0.071343,0
0.266074,0.580242,0.114709,-0.165469,0.261718,1.311485,0.446679,-0.378349,-0.902542,1.085674,0
0.142636,0.470326,-2.958023,-0.379737,0.261718,-0.10036,0.597681,0.333653,0.687713,-0.289587,0
0.019197,-0.424709,0.33165,0.137655,-0.006417,-0.224934,0.597681,0.292492,0.375899,-0.394588,0
-3.498799,0.062064,0.338762,0.963304,-4.922215,-0.557133,0.673182,1.782198,-1.682078,-0.728515,0
0.352481,0.211237,0.306755,-0.946242,0.17234,-0.058835,-2.837607,-0.239548,0.157628,-1.72234,0
0.130292,0.007106,0.239183,0.766194,0.261718,0.439463,0.371178,0.448398,0.095265,0.312675,0
0.117948,-0.212727,0.23207,0.807221,-1.078955,0.605563,0.295677,0.880138,0.18881,0.504038,0
1.043737,-0.401156,0.473906,0.506215,0.261718,0.522513,0.371178,-0.162022,-0.933723,0.391672,0
0.117948,0.627349,0.075589,0.831628,0.261718,0.314889,0.408929,0.824707,-0.029461,0.163733,0
0.377169,0.164129,0.139604,-0.241825,0.17234,0.06574,0.371178,-0.253586,-0.060642,-0.020059,0
0.019197,-0.424709,0.33165,0.137655,-0.006417,0.024215,-0.232828,0.044616,-0.029461,0.276196,0
0.09326,0.329004,0.271191,-0.813522,0.17234,0.273364,-0.232828,-1.192146,-0.902542,0.490271,0
-3.498799,-0.550328,0.050694,-0.629422,-4.922215,0.14879,-2.799857,0.386813,0.344717,-1.299518,0
0.043885,-0.079257,0.061363,0.565085,0.261718,0.688613,0.597681,0.112434,-0.091823,0.411285,0
-3.498799,2.880639,0.441898,-0.295325,-4.922215,-1.38763,0.069175,1.127568,-3.022882,-1.184355,0
0.117948,0.289748,0.392108,-1.747095,0.261718,0.356414,0.446679,0.266476,-0.247731,0.190327,0
-0.22768,0.289748,-0.006209,0.395814,0.261718,0.522513,0.182426,1.346361,0.718895,0.492549,0
0.09326,-0.102811,0.01513,-1.203774,0.082961,-0.515608,0.371178,-0.743475,0.375899,-0.538393,0
0.080916,-0.071406,0.160942,1.225521,0.17234,-0.723232,0.106925,1.943423,1.061891,-0.588338,0
-0.054866,0.580242,0.032912,-0.016668,0.261718,1.519109,0.371178,-0.985508,-0.403638,1.276301,0
-0.017834,0.132725,0.125378,1.357345,0.261718,1.43606,0.748682,0.232557,-0.185368,0.958649,0
0.130292,0.077766,-0.045329,0.285383,-0.095795,0.813187,0.257927,0.186096,0.344717,0.709252,0
0.216699,-2.08916,0.424116,-0.457525,0.082961,0.730137,0.333428,1.351719,0.40708,0.600454,0
0.229043,0.242641,0.089814,0.12023,0.261718,-0.972381,1.201687,-1.849939,-2.118619,-1.315298,0
-3.498799,0.486028,0.139604,-5.440122,-0.006417,-0.681707,-0.34608,0.707361,-2.305708,-0.318255,0
0.068573,-1.16272,-3.210528,-0.829367,0.261718,3.719926,-0.119577,-1.658329,-2.368071,3.661469,0
-0.054866,0.580242,0.032912,-0.016668,0.261718,0.439463,-2.988609,-0.599898,0.157628,-1.298518,0
0.15498,-0.16562,-3.210528,-1.32068,-0.185173,-0.640182,0.597681,0.537107,0.375899,-0.763933,0
-3.498799,0.43107,0.466793,0.713201,-4.922215,-0.266459,0.446679,0.958208,-2.087438,-0.351177,0
0.216699,-2.08916,0.424116,-0.457525,0.082961,0.564038,0.52218,0.845288,0.282354,0.334036,0
-0.042522,0.10132,0.288973,0.722153,0.261718,1.602159,1.050686,-0.170488,0.251173,0.920265,0
0.500607,-0.220579,-0.03466,0.497323,0.17234,-0.141884,0.861934,0.84189,0.095265,-0.452766,0
0.006853,0.038511,-0.376075,0.963811,-0.006417,0.813187,0.408929,0.300414,0.375899,0.625746,0
-0.091897,-0.189174,0.345875,0.235912,0.261718,0.190314,0.408929,0.253021,-0.278912,0.068004,0
0.179667,0.321153,0.242739,0.045844,0.17234,-0.764757,0.257927,0.417081,0.157628,-0.707069,0
0.994361,-0.008597,-0.148465,0.826884,0.261718,0.979286,0.748682,0.271912,-0.310094,0.562867,0
0.587014,0.399665,0.064919,0.116828,-1.615223,0.439463,0.031425,0.981468,0.469443,0.502579,0
-0.00549,0.611647,0.022242,1.012179,0.261718,0.480988,0.899684,0.927823,0.251173,0.066196,0
0.266074,0.258344,-3.210528,-0.405994,0.261718,-0.349509,0.144676,-0.897245,-0.933723,-0.262669,0
0.080916,0.10132,0.10404,0.14049,0.261718,1.934358,0.144676,-1.519625,-0.933723,1.807547,0
-0.030178,0.438921,-0.045329,0.766462,0.17234,-0.474083,0.144676,0.795468,0.40708,-0.388307,0
0.266074,0.164129,0.118265,0.320234,0.261718,0.771662,0.408929,-0.365224,-0.528364,0.5833,0
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.01731,0.52218,0.197803,0.001721,-0.184021,0
-3.498799,-0.16562,0.811764,-1.809159,-4.922215,-1.346105,-6.046392,-0.997526,-1.463808,-3.824453,0
-0.017834,-0.055704,0.23207,0.604621,-0.989576,1.062336,0.899684,0.231645,0.937165,0.567508,0
1.130144,-0.087108,-0.002652,-0.479635,0.082961,-0.474083,0.371178,0.431915,-0.715453,-0.509317,0
0.019197,-0.087108,0.384996,0.794958,0.261718,0.730137,0.182426,0.023938,0.40708,0.685624,0
-0.06721,-0.43256,-3.210528,-0.875108,0.17234,2.474181,0.52218,-1.86553,-1.151994,2.012882,0
-0.042522,0.407516,-3.210528,-0.636404,0.261718,0.937762,0.597681,-0.358778,-0.528364,0.620213,0
0.080916,0.10132,0.10404,0.14049,0.261718,0.397939,0.371178,0.141499,0.032902,0.27798,0
5.759087,-0.236281,0.377883,-2.104317,-1.79398,1.145386,0.333428,-0.271564,-0.247731,0.971234,0
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.896237,0.446679,0.139188,0.282354,0.678789,0
0.229043,-0.008597,0.175168,0.087408,0.17234,-0.307984,0.52218,0.090261,0.18881,-0.426437,0
0.377169,0.179832,0.064919,-1.533962,0.261718,0.273364,1.201687,-1.035949,-0.247731,-0.276062,0
0.204355,-0.354049,0.32098,0.410166,-0.989576,0.771662,-2.724356,0.174602,-0.154186,-0.911331,0
0.179667,-0.291239,0.228514,1.550427,0.17234,-0.058835,0.484429,1.550106,0.718895,-0.197221,0
